Hour,Car No.,Team,Drivers,Car,Category,Tyres  ,Laps,Total Time,Pitstops,Best Lap Number,Best LapTime,Best Lap Kph,total_time,Lap_record
11,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,130,11:04:04,15,125.0,03:32.6,230.7,39844.0,212.6
11,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,130,11:04:24,15,10.0,03:38.1,225.0,39864.0,218.1
11,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,129,11:03:21,10,11.0,03:51.4,211.9,39801.0,231.4
11,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,129,11:04:02,12,8.0,03:52.1,211.3,39842.0,232.1
11,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,129,11:05:36,11,8.0,03:52.5,211.0,39936.0,232.5
11,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,129,11:05:50,10,10.0,03:54.9,208.9,39950.0,234.9
11,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,129,11:06:44,11,16.0,03:53.1,210.5,40004.0,233.1
11,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,129,11:06:50,13,29.0,03:52.8,210.7,40010.0,232.8
11,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,128,11:02:07,11,10.0,03:52.2,211.2,39727.0,232.2
11,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,128,11:02:20,15,11.0,03:37.8,225.2,39740.0,217.8
11,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,128,11:02:29,12,120.0,03:50.9,212.4,39749.0,230.9
11,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,128,11:03:59,10,8.0,03:52.2,211.2,39839.0,232.2
11,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,128,11:05:35,11,8.0,03:51.3,212.1,39935.0,231.3
11,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,128,11:06:05,11,26.0,03:55.4,208.3,39965.0,235.4
11,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,126,11:02:48,11,11.0,03:54.7,209.0,39768.0,234.7
11,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,126,11:03:45,15,54.0,03:39.0,224.0,39825.0,219.0
11,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,125,11:02:01,12,114.0,03:54.8,208.9,39721.0,234.8
11,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,124,11:02:59,12,9.0,03:55.1,208.6,39779.0,235.1
11,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,124,11:03:30,14,10.0,03:37.8,225.2,39810.0,217.8
11,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR ,M,122,11:03:54,12,54.0,03:30.6,232.9,39834.0,210.6
11,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,120,11:03:33,13,13.0,03:38.4,224.6,39813.0,218.4
11,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,118,11:06:42,13,11.0,03:39.0,224.0,40002.0,219.0
11,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,116,10:54:45,14,57.0,03:39.4,223.6,39285.0,219.4
11,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,118,10:31:04,14,89.0,03:55.1,208.7,37864.0,235.1
11,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,113,9:35:29,11,65.0,03:39.3,223.7,34529.0,219.3
11,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,103,7:58:44,10,12.0,03:30.0,233.6,28724.0,210.0
11,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,89,7:58:43,8,8.0,03:53.1,210.5,28723.0,233.1
11,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,87,7:50:02,10,9.0,03:37.6,225.4,28202.0,217.6
11,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,84,6:44:44,7,12.0,03:29.9,233.7,24284.0,209.9
11,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,58,5:15:31,5,14.0,03:55.0,208.7,18931.0,235.0
